,AwardID,Group,Region,"Claim Type 1: Breach of Contract,Breach of Implied Contract",Claim Type 2: QuasiContractual Claims,Claim Type 3: Breach of Fiduciary Duty,Claim Type 4: Negligence,Claim Type 5: Failure to Supervise/Negligent Supervision,Claim Type 6: Fraud,Claim Type 7: Unjust Enrichment,Claim Type 8: Suitability or Unsuitability,Claim Type 9: Misrepresentation,Claim Type 10: Unauthorized Trading,Claim Type 11: Churning,Claim Type 12: Failure to Execute,Claim Type 13: Breach of Promissory Note,Claim Type 14: Conversion 1,Claim Type 15: Violation of Securities Laws/Regulations,Claim Type 16: Employment Related Claims,Claim Type 17: Other,Length of Case,Winner
12684,05-05902,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813.0,Respondent
12685,07-01998,Group 1: Pro Se,Midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.0,Respondent
12687,07-00960,Group 1: Pro Se,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323.0,Claimant
12688,06-02392,Group 3: One Attorney,Northeast,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,636.0,Claimant
12689,06-00371,Group 3: One Attorney,Northeast,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,749.0,Claimant
12690,06-04325,Group 3: One Attorney,Northeast,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,498.0,Claimant
12691,06-03931,Group 3: One Attorney,South,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,527.0,Claimant
12692,05-04568,Group 3: One Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889.0,Claimant
12693,07-02441,Group 3: One Attorney,Midwest,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,171.0,Respondent
12694,07-01955,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.0,Respondent
12695,07-01088,Group 3: One Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.0,Claimant
12697,07-01386,Group 3: One Attorney,Midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.0,Claimant
12698,05-04934,Group 2: One Non-Attorney,Northeast,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,868.0,Claimant
12699,07-02391,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.0,Claimant
12701,07-01081,Group 3: One Attorney,Midwest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.0,Claimant
12702,07-00121,Group 3: One Attorney,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.0,Respondent
12703,06-02597,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620.0,Claimant
12704,05-06272,Group 2: One Non-Attorney,Northeast,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,789.0,Respondent
12705,07-01512,Group 1: Pro Se,Northeast,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,273.0,Claimant
12706,07-00987,Group 3: One Attorney,South,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,Claimant
12707,07-00710,Group 1: Pro Se,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.0,Claimant
12708,07-01520,Group 2: One Non-Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.0,Claimant
12709,07-01950,Group 3: One Attorney,Northeast,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.0,Claimant
12710,07-00362,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.0,Claimant
12712,06-04356,Group 3: One Attorney,South,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,489.0,Claimant
12715,05-01363,Group 3: One Attorney,Northeast,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1051.0,Respondent
12716,07-00519,Group 2: One Non-Attorney,West,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,349.0,Claimant
12717,04-06421,Group 3: One Attorney,South,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1246.0,Claimant
12718,07-00409,Group 3: One Attorney,South,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,354.0,Claimant
12719,06-05049,Group 3: One Attorney,South,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,434.0,Claimant
12720,07-00747,Group 3: One Attorney,Northeast,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,327.0,Respondent
12721,06-04051,Group 3: One Attorney,Northeast,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,510.0,Claimant
12723,03-00077,Group 3: One Attorney,South,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1849.0,Claimant
12724,07-00797,Group 2: One Non-Attorney,South,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,322.0,Claimant
12725,03-09099,Group 3: One Attorney,Northeast,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1497.0,Claimant
12726,07-01665,Group 3: One Attorney,Northeast,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.0,Claimant
12727,07-01824,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.0,Claimant
12729,05-06516,Group 2: One Non-Attorney,Northeast,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,765.0,Claimant
12730,07-01983,Group 3: One Attorney,Midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.0,Claimant
12733,02-00028,Group 1: Pro Se,South,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2213.0,Claimant
12734,07-01876,Group 3: One Attorney,Midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0,Claimant
12735,07-01779,Group 3: One Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.0,Claimant
12736,06-01892,Group 3: One Attorney,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,653.0,Claimant
12737,05-02755,Group 3: One Attorney,Northeast,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,973.0,Respondent
12738,07-02134,Group 3: One Attorney,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.0,Claimant
12739,07-02263,Group 3: One Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.0,Claimant
12740,07-02092,Group 1: Pro Se,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.0,Claimant
12741,06-04981,Group 3: One Attorney,South,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,433.0,Claimant
12742,03-00505,Group 1: Pro Se,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1827.0,Claimant
12744,06-05199,Group 3: One Attorney,Northeast,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,400.0,Respondent
12745,07-01501,Group 3: One Attorney,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.0,Claimant
12746,07-02188,Group 1: Pro Se,Midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.0,Claimant
12747,07-02307,Group 3: One Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.0,Claimant
12748,06-00458,Group 3: One Attorney,Northeast,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,721.0,Claimant
12749,07-01003,Group 2: One Non-Attorney,Northeast,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,297.0,Claimant
12750,06-05099,Group 3: One Attorney,Midwest,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,416.0,Claimant
12751,07-02260,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.0,Claimant
12752,07-00497,Group 4: Multiple Representatives,Midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,Claimant
12753,03-06469,Group 3: One Attorney,Northeast,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1592.0,Respondent
12754,06-03220,Group 3: One Attorney,Midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.0,Claimant
12755,07-02249,Group 2: One Non-Attorney,South,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,170.0,Respondent
12756,07-01636,Group 2: One Non-Attorney,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.0,Claimant
12758,06-00684,Group 3: One Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702.0,Claimant
12759,07-02559,Group 1: Pro Se,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0,Respondent
12761,05-05856,Group 3: One Attorney,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789.0,Respondent
12762,07-01474,Group 1: Pro Se,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.0,Claimant
12763,06-02162,Group 2: One Non-Attorney,Midwest,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,624.0,Claimant
12765,07-02045,Group 1: Pro Se,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.0,Claimant
12766,03-06262,Group 1: Pro Se,West,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1600.0,Claimant
12770,05-01070,Group 3: One Attorney,Northeast,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1046.0,Claimant
12771,06-04988,Group 1: Pro Se,South,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422.0,Claimant
12772,07-00451,Group 3: One Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.0,Claimant
12777,07-00690,Group 3: One Attorney,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.0,Claimant
12778,04-05843,Group 3: One Attorney,Northeast,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1238.0,Claimant
12780,07-02035,Group 3: One Attorney,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.0,Claimant
12782,07-01760,Group 1: Pro Se,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.0,Respondent
12783,07-00758,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.0,Claimant
12784,07-01608,Group 3: One Attorney,South,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,227.0,Respondent
12785,06-03491,Group 3: One Attorney,South,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,528.0,Respondent
12786,06-02135,Group 3: One Attorney,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616.0,Claimant
12787,07-01311,Group 3: One Attorney,Northeast,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.0,Respondent
12788,06-02790,Group 3: One Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.0,Claimant
12789,07-01754,Group 3: One Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.0,Claimant
12790,06-02188,Group 3: One Attorney,Northeast,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,611.0,Claimant
12791,07-01028,Group 2: One Non-Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,278.0,Claimant
12792,06-03531,Group 3: One Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522.0,Claimant
12793,07-01250,Group 3: One Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.0,Claimant
12794,05-06503,Group 3: One Attorney,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742.0,Respondent
12795,05-05919,Group 3: One Attorney,Northeast,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,771.0,Claimant
12797,07-00723,Group 3: One Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.0,Claimant
12799,07-00702,Group 4: Multiple Representatives,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,Claimant
12800,06-01536,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.0,Claimant
12801,06-05154,Group 3: One Attorney,Northeast,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,393.0,Respondent
12802,07-00877,Group 1: Pro Se,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.0,Claimant
12803,07-00072,Group 2: One Non-Attorney,South,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,355.0,Claimant
12804,06-05283,Group 3: One Attorney,South,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,376.0,Claimant
12805,06-03048,Group 3: One Attorney,Northeast,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,546.0,Claimant
12806,07-01426,Group 3: One Attorney,Midwest,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,235.0,Claimant
12807,07-01027,Group 1: Pro Se,South,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,268.0,Respondent
12808,07-01852,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.0,Claimant
12809,05-04639,Group 3: One Attorney,South,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,836.0,Claimant
12810,06-03130,Group 3: One Attorney,Northeast,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,547.0,Respondent
12811,05-02000,Group 3: One Attorney,West,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,980.0,Respondent
12812,06-00700,Group 3: One Attorney,Midwest,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,416.0,Respondent
12813,07-00410,Group 1: Pro Se,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.0,Claimant
12814,07-00023,Group 3: One Attorney,Northeast,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,351.0,Respondent
12815,06-00429,Group 3: One Attorney,Midwest,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,693.0,Respondent
12817,07-01002,Group 1: Pro Se,Midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.0,Claimant
12818,05-03814,Group 3: One Attorney,South,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,876.0,Claimant
12819,05-00581,Group 4: Multiple Representatives,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051.0,Claimant
12822,07-02070,Group 1: Pro Se,Midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.0,Claimant
12824,06-03921,Group 3: One Attorney,South,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,476.0,Claimant
12825,06-05381,Group 1: Pro Se,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.0,Respondent
12828,06-04288,Group 2: One Non-Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.0,Claimant
12830,97-04443,Group 1: Pro Se,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,Respondent
12831,06-00618,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678.0,Claimant
12832,07-01059,Group 1: Pro Se,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.0,Respondent
12833,06-00479,Group 2: One Non-Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685.0,Claimant
12834,06-03595,Group 3: One Attorney,Midwest,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,500.0,Respondent
12835,06-00393,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691.0,Respondent
12837,07-00649,Group 2: One Non-Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.0,Claimant
12838,06-03212,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.0,Claimant
12839,04-06712,Group 3: One Attorney,Northeast,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1177.0,Claimant
12840,06-00650,Group 3: One Attorney,Northeast,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,674.0,Claimant
12841,07-01475,Group 3: One Attorney,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.0,Claimant
12842,07-00219,Group 3: One Attorney,Midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.0,Claimant
12843,07-01786,Group 3: One Attorney,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.0,Claimant
12844,06-05353,Group 3: One Attorney,Northeast,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.0,Claimant
12845,06-04316,Group 4: Multiple Representatives,South,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,443.0,Respondent
12846,07-01244,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.0,Claimant
12847,07-02046,Group 3: One Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.0,Claimant
12848,07-00170,Group 3: One Attorney,Northeast,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,326.0,Respondent
12849,04-00499,Group 3: One Attorney,South,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1415.0,Claimant
12850,06-04860,Group 3: One Attorney,Midwest,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,400.0,Claimant
12851,06-05223,Group 3: One Attorney,South,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,368.0,Respondent
12853,05-05647,Group 2: One Non-Attorney,West,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,773.0,Claimant
12854,06-03917,Group 3: One Attorney,West,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,472.0,Claimant
12855,07-00943,Group 3: One Attorney,Northeast,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,266.0,Respondent
12857,06-04865,Group 1: Pro Se,Northeast,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,403.0,Respondent
12858,06-03985,Group 1: Pro Se,South,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,463.0,Claimant
12859,06-02294,Group 3: One Attorney,South,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577.0,Claimant
12862,07-01827,Group 1: Pro Se,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.0,Claimant
12865,07-00879,Group 2: One Non-Attorney,Midwest,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,268.0,Claimant
12866,06-04130,Group 3: One Attorney,South,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,450.0,Claimant
12867,06-03213,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.0,Respondent
12869,06-02594,Group 3: One Attorney,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.0,Respondent
12870,06-02349,Group 3: One Attorney,Northeast,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,573.0,Claimant
12871,06-05136,Group 1: Pro Se,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.0,Respondent
12873,06-04213,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.0,Respondent
12875,06-02323,Group 3: One Attorney,South,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,572.0,Claimant
12876,05-00238,Group 2: One Non-Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056.0,Claimant
12877,05-03849,Group 3: One Attorney,West,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862.0,Claimant
12878,06-03501,Group 3: One Attorney,Northeast,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,495.0,Respondent
12879,04-04358,Group 3: One Attorney,South,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1263.0,Claimant
12880,07-02106,Group 3: One Attorney,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.0,Claimant
12881,06-04392,Group 3: One Attorney,Northeast,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.0,Claimant
12882,07-00068,Group 3: One Attorney,Midwest,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,328.0,Respondent
12883,06-05212,Group 3: One Attorney,Northeast,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,357.0,Claimant
12884,05-01106,Group 3: One Attorney,Northeast,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1002.0,Claimant
12885,06-03882,Group 1: Pro Se,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.0,Respondent
12887,06-00693,Group 3: One Attorney,Midwest,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,658.0,Claimant
12888,03-05904,Group 3: One Attorney,Midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579.0,Claimant
12889,06-03677,Group 1: Pro Se,Northeast,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,476.0,Claimant
12890,01-00028,Group 1: Pro Se,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2522.0,Claimant
12891,06-02931,Group 3: One Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.0,Claimant
12892,07-01366,Group 1: Pro Se,Midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.0,Claimant
12893,07-01785,Group 1: Pro Se,Midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.0,Claimant
12894,06-02806,Group 2: One Non-Attorney,West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.0,Claimant
12895,07-00611,Group 1: Pro Se,Northeast,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,278.0,Claimant
12896,07-00582,Group 1: Pro Se,Northeast,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,274.0,Respondent
12897,05-06316,Group 3: One Attorney,Northeast,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,719.0,Claimant
12898,06-04125,Group 2: One Non-Attorney,Northeast,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,441.0,Claimant
12900,06-02913,Group 3: One Attorney,South,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,530.0,Claimant
12901,06-01350,Group 3: One Attorney,Midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622.0,Claimant
12902,05-06065,Group 2: One Non-Attorney,West,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,729.0,Respondent
12903,06-01149,Group 3: One Attorney,West,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,635.0,Claimant
12904,07-00009,Group 1: Pro Se,Northeast,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,332.0,Claimant
12905,06-04633,Group 1: Pro Se,Northeast,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,406.0,Respondent
12906,06-00880,Group 3: One Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,642.0,Claimant
12907,05-06247,Group 3: One Attorney,South,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,719.0,Claimant
12908,07-00873,Group 1: Pro Se,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.0,Claimant
12909,04-05847,Group 3: One Attorney,Northeast,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1192.0,Respondent
12910,07-00983,Group 3: One Attorney,Northeast,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.0,Claimant
12912,05-03923,Group 3: One Attorney,Northeast,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,845.0,Respondent
12913,06-01699,Group 3: One Attorney,West,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,600.0,Respondent
12914,06-05020,Group 3: One Attorney,South,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,343.0,Claimant
12915,07-00904,Group 2: One Non-Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,251.0,Claimant
12916,06-04414,Group 2: One Non-Attorney,South,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,421.0,Claimant
12918,04-03792,Group 3: One Attorney,Northeast,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1274.0,Claimant
12920,07-01773,Group 3: One Attorney,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0,Claimant
12921,07-01442,Group 1: Pro Se,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.0,Claimant
12923,06-04227,Group 3: One Attorney,Midwest,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,428.0,Claimant
12924,06-04226,Group 3: One Attorney,Midwest,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,428.0,Claimant
12926,06-05258,Group 1: Pro Se,Midwest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343.0,Claimant
12927,06-04333,Group 2: One Non-Attorney,,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,419.0,Claimant
12928,06-03345,Group 2: One Non-Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.0,Claimant
12930,06-04797,Group 3: One Attorney,Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.0,Claimant
12931,06-03017,Group 3: One Attorney,South,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,514.0,Claimant
12932,06-00492,Group 3: One Attorney,Northeast,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,656.0,Claimant
12933,06-01050,Group 3: One Attorney,Midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.0,Claimant
12934,07-01186,Group 1: Pro Se,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.0,Claimant
12939,06-04052,Group 3: One Attorney,Midwest,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,435.0,Claimant
12940,06-05145,Group 2: One Non-Attorney,South,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,351.0,Claimant
12942,06-03226,Group 3: One Attorney,Northeast,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,493.0,Respondent
12943,07-00255,Group 2: One Non-Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,295.0,Claimant
12944,06-03861,Group 3: One Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449.0,Claimant
12945,06-01851,Group 3: One Attorney,South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.0,Claimant
